page,id,linh_vuc,ten_van_ban,so_hieu,ngay_ban_hanh,ngay_hieu_luc,co_quan_ban_hanh,loai,tinh_trang,pdf_url,download_status
37,"ID LĨNH VỰC TÊN VĂN BẢN SỐ HIỆU NGÀY BAN HÀNH NGÀY HIỆU LỰC CƠ QUAN BAN HÀNH LOẠI TÌNH TRẠNG TẢI VỀ 0027 Thi đua, khen thưởng Quy định công tác thi đua, khen thưởng tại Trường Đại học Bách khoa, Đại học Đà Nẵng 1605/QĐ-ĐHBK 31/05/2019 31/05/2019 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0032 Thanh tra, kiểm tra Quy trình thanh tra chuyên đề tại Trường Đại học Bách khoa, Đại học Đà Nẵng 1604/QĐ-ĐHBK 31/05/2019 31/05/2019 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0040 Đào tạo Quy định về yêu cầu trình độ tiếng Anh của sinh viên đại học chính quy chương trình CLC tại Trường Đại học Bách khoa, Đại học Đà Nẵng 1345/QĐ-ĐHBK 13/05/2019 13/05/2019 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0034 Đào tạo Sửa đổi, bổ sung một số điều của “Quy định về liêm chính học thuật của Trường Đại học Bách khoa, Đại học Đà Nẵng” 1274/QĐ-ĐHBK 08/05/2019 08/05/2019 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0221 Đào tạo Sửa đổi, bổ sung một số điều của ""Quy định về liêm chính học thuật của Trường Đại học Bách khoa, ĐHĐN"" 1274/QĐ-ĐHBK 08/05/2019 08/05/2019 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0021 Tổ chức, hành chính Quy chế thực hiện dân chủ trong hoạt động của Trường Đại học Bách khoa, Đại học Đà Nẵng 1177/QĐ-ĐHBK 26/04/2019 26/04/2019 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0115 Thanh tra, kiểm tra Nghị định 31/2019/NĐ-CP Quy định chi tiết một số điều và biện pháp thi hành Luật Tố cáo 31/2019/NĐ-CP 10/04/2019 28/05/2019 Chính phủ Nghị định Còn hiệu lực 0048 Tài chính, kế toán Quy trình xây dựng kế hoạch và dự toán kinh phí hoạt động 771/QĐ-ĐHBK 08/04/2019 08/04/2019 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0049 Tài chính, kế toán Quy chế làm việc của Phòng Thí nghiệm và Xưởng thực hành, thực tập 771/QĐ-ĐHBK 08/04/2019 08/04/2019 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0038 Đào tạo Quy định đào tạo trình độ tiến sĩ tại Trường Đại học Bách khoa, Đại học Đà Nẵng 405/QĐ-ĐHBK 05/03/2019 05/03/2019 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực",ID,LĨNH VỰC,TÊN VĂN BẢN,SỐ HIỆU,NGÀY BAN HÀNH,NGÀY HIỆU LỰC,CƠ QUAN BAN HÀNH,LOẠI,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/07_Daotao_QD405%20BH%20Quy%20dinh%20DT%20trinh%20do%20tien%20si%20tai%20Truong%20DHBK-DHDN.PDF,DOWNLOADED
37,ID,LĨNH VỰC,TÊN VĂN BẢN,SỐ HIỆU,NGÀY BAN HÀNH,NGÀY HIỆU LỰC,CƠ QUAN BAN HÀNH,LOẠI,TÌNH TRẠNG,,NO_PDF
37,0027,"Thi đua, khen thưởng","Quy định công tác thi đua, khen thưởng tại Trường Đại học Bách khoa, Đại học Đà Nẵng",1605/QĐ-ĐHBK,31/05/2019,31/05/2019,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/28_TTPC_QD%201605%20BH%20Quy%20dinh%20cong%20tac%20thi%20dua-khen%20thuong%20tai%20Truong%20DHBK-DHDN%20(ap%20dung%202019-2020).PDF,DOWNLOADED
37,0032,"Thanh tra, kiểm tra","Quy trình thanh tra chuyên đề tại Trường Đại học Bách khoa, Đại học Đà Nẵng",1604/QĐ-ĐHBK,31/05/2019,31/05/2019,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/33_TTPC_QD1604%20BH%20Quy%20trinh%20thanh%20tra%20chuyen%20de%20tai%20Truong%20DHBK-DHDN.PDF,DOWNLOADED
37,0040,Đào tạo,"Quy định về yêu cầu trình độ tiếng Anh của sinh viên đại học chính quy chương trình CLC tại Trường Đại học Bách khoa, Đại học Đà Nẵng",1345/QĐ-ĐHBK,13/05/2019,13/05/2019,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/09_Daotao_QD1345%20BH%20Quy%20dinh%20ve%20yeu%20cau%20trinh%20do%20tieng%20Anh%20SV%20DHCQ%20CT%20CLC%20tai%20Truong%20DHBK-DHDN%20(1).PDF,DOWNLOADED
37,0034,Đào tạo,"Sửa đổi, bổ sung một số điều của “Quy định về liêm chính học thuật của Trường Đại học Bách khoa, Đại học Đà Nẵng”",1274/QĐ-ĐHBK,08/05/2019,08/05/2019,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/05_Daotao_QD%201274%20sua%20doi%20BS%20mot%20so%20dieu%20cua%20Quy%20dinh%20ve%20liem%20chinh%20hoc%20thuat%20cua%20Truong%20DHBK-DHDN.PDF,DOWNLOADED
37,0221,Đào tạo,"Sửa đổi, bổ sung một số điều của ""Quy định về liêm chính học thuật của Trường Đại học Bách khoa, ĐHĐN""",1274/QĐ-ĐHBK,08/05/2019,08/05/2019,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,"http://dut.udn.vn/Files/admin/files/VanbanPhapquy/Sua doi, bo sung mot so Dieu quy dinh liem chinh học thuat cuaTruong DHBK.pdf",DOWNLOADED
37,0021,"Tổ chức, hành chính","Quy chế thực hiện dân chủ trong hoạt động của Trường Đại học Bách khoa, Đại học Đà Nẵng",1177/QĐ-ĐHBK,26/04/2019,26/04/2019,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/19_TCHC_QD%201177%20BH%20Quy%20che%20thuc%20hien%20dan%20chu%20trong%20HD%20cua%20Truong%20DHBK-DHDN.PDF,DOWNLOADED
37,0115,"Thanh tra, kiểm tra",Nghị định 31/2019/NĐ-CP Quy định chi tiết một số điều và biện pháp thi hành Luật Tố cáo,31/2019/NĐ-CP,10/04/2019,28/05/2019,Chính phủ,Nghị định,Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2020m3_100000000.533424PBQPPL_CVD_ND_31-2019.pdf,DOWNLOADED
37,0048,"Tài chính, kế toán",Quy trình xây dựng kế hoạch và dự toán kinh phí hoạt động,771/QĐ-ĐHBK,08/04/2019,08/04/2019,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/13_KHTC_QD771%20BH%20Quy%20trinh%20xay%20dung%20KH%20va%20du%20toan%20kinh%20phi%20hoat%20dong.PDF,DOWNLOADED
37,0049,"Tài chính, kế toán","Quy chế làm việc của Phòng Thí nghiệm và Xưởng thực hành, thực tập",771/QĐ-ĐHBK,08/04/2019,08/04/2019,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/13_KHTC_QD771%20BH%20Quy%20trinh%20xay%20dung%20KH%20va%20du%20toan%20kinh%20phi%20hoat%20dong.PDF,DOWNLOADED
37,0038,Đào tạo,"Quy định đào tạo trình độ tiến sĩ tại Trường Đại học Bách khoa, Đại học Đà Nẵng",405/QĐ-ĐHBK,05/03/2019,05/03/2019,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/07_Daotao_QD405%20BH%20Quy%20dinh%20DT%20trinh%20do%20tien%20si%20tai%20Truong%20DHBK-DHDN.PDF,DOWNLOADED
38,"ID LĨNH VỰC TÊN VĂN BẢN SỐ HIỆU NGÀY BAN HÀNH NGÀY HIỆU LỰC CƠ QUAN BAN HÀNH LOẠI TÌNH TRẠNG TẢI VỀ 0125 Đào tạo Quyết định 69/QĐ-TTg Quyết định năm 2019 về phê duyệt Đề án nâng cao chất lượng giáo dục đại học giai đoạn 2019-2025 do Thủ tướng Chính phủ ban hành 69/QĐ-TTg 15/01/2019 15/01/2019 Thủ tướng Chính phủ Quyết định, Quy định Còn hiệu lực 0024 Tổ chức, hành chính Quy định thời hạn bảo quản tài liệu chuyên môn nghiệp vụ của Trường Đại học Bách khoa, Đại học Đà Nẵng 2971/QĐ-ĐHBK 26/12/2018 26/12/2018 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0250 Công tác sinh viên Hướng dẫn công tác xã hội trong trường học 33/2018/TT-BGDĐT 26/12/2018 10/02/2019 Bộ Giáo dục và Đào tạo Thông tư Còn hiệu lực 0006 Công tác sinh viên Quy chế quản lý người nước ngoài học tập tại Việt Nam 30/2018/TT-BGDĐT 24/12/2018 08/02/2019 Bộ Giáo dục và Đào tạo Thông tư Còn hiệu lực 0090 Pháp chế Luật Giáo dục Đại học sửa đổi 2018 34_2018_QH14_388254 (hiệu lực 01/07/2019) 34/2018/QH14 22/12/2018 01/07/2019 Quốc hội Luật, Pháp lệnh Còn hiệu lực 0116 Tổ chức, hành chính Nghị định 161/2018/NĐ-CP Nghị định sửa đổi quy định về tuyển dụng công chức, viên chức, nâng ngạch công chức, thăng hạng viên chức và thực hiện chế độ hợp đồng một số loại công việc trong cơ quan hành chính nhà nước, đơn vị sự nghiệp công lập 161/2018/NĐ-CP 29/11/2018 15/01/2019 Chính phủ Nghị định Hết hiệu lực 01/01/2024 0103 Thanh tra, kiểm tra Luật 36/2018/QH14 Luật Phòng, chống tham nhũng 36/2018/QH14 20/11/2018 01/07/2019 Quốc hội Luật, Pháp lệnh Còn hiệu lực 0281 Pháp chế Luật giáo dục đại học sửa đổi 2018 34/2018/QH14 19/11/2018 01/07/2019 Quốc hội Luật, Pháp lệnh Còn hiệu lực 0088 Tổ chức, hành chính Luật 29/2018/QH14 Luật Bảo vệ Bí mật nhà nước 29/2018/QH14 15/11/2018 01/07/2020 Quốc hội Luật, Pháp lệnh Còn hiệu lực 0082 Công nghệ thông tin, CĐS Ban hành Quy định về tổ chức hoạt động trang thông tin điện tử, sử dụng thư điện tử của Trường ĐHBK, ĐHĐN 2347/QĐ-ĐHBK 14/11/2018 14/11/2018 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực",ID,LĨNH VỰC,TÊN VĂN BẢN,SỐ HIỆU,NGÀY BAN HÀNH,NGÀY HIỆU LỰC,CƠ QUAN BAN HÀNH,LOẠI,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2347 2018 QD Ban hanh QD ve TC HD trang TTDT su dung thu DT cua Truong DHBK-DHDN.PDF,DOWNLOADED
38,ID,LĨNH VỰC,TÊN VĂN BẢN,SỐ HIỆU,NGÀY BAN HÀNH,NGÀY HIỆU LỰC,CƠ QUAN BAN HÀNH,LOẠI,TÌNH TRẠNG,,NO_PDF
38,0125,Đào tạo,Quyết định 69/QĐ-TTg Quyết định năm 2019 về phê duyệt Đề án nâng cao chất lượng giáo dục đại học giai đoạn 2019-2025 do Thủ tướng Chính phủ ban hành,69/QĐ-TTg,15/01/2019,15/01/2019,Thủ tướng Chính phủ,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2022m1_100000000.7669563PBQPPL_CVD_405039.pdf,DOWNLOADED
38,0024,"Tổ chức, hành chính","Quy định thời hạn bảo quản tài liệu chuyên môn nghiệp vụ của Trường Đại học Bách khoa, Đại học Đà Nẵng",2971/QĐ-ĐHBK,26/12/2018,26/12/2018,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/22_TCHC_QD%20Quy%20dinh%20thoi%20han%20bao%20quan%20tai%20lieu%20CMNV%20cua%20Truong%20DHBK%20-%20DHDN.PDF,DOWNLOADED
38,0250,Công tác sinh viên,Hướng dẫn công tác xã hội trong trường học,33/2018/TT-BGDĐT,26/12/2018,10/02/2019,Bộ Giáo dục và Đào tạo,Thông tư,Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/33-2018-bgddt.signed.pdf,DOWNLOADED
38,0006,Công tác sinh viên,Quy chế quản lý người nước ngoài học tập tại Việt Nam,30/2018/TT-BGDĐT,24/12/2018,08/02/2019,Bộ Giáo dục và Đào tạo,Thông tư,Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/6.Thong%20tu_30_2018_TT-BGDDT_Quy%20che%20quan%20ly%20nguoi%20nuoc%20ngoai%20hoc%20tap%20tai%20VN.pdf,DOWNLOADED
38,0090,Pháp chế,Luật Giáo dục Đại học sửa đổi 2018 34_2018_QH14_388254 (hiệu lực 01/07/2019),34/2018/QH14,22/12/2018,01/07/2019,Quốc hội,"Luật, Pháp lệnh",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/Luat Giao duc dai hoc sua doi 2018 34_2018_QH14_388254 (hieu luc 01072019).pdf,DOWNLOADED
38,0116,"Tổ chức, hành chính","Nghị định 161/2018/NĐ-CP Nghị định sửa đổi quy định về tuyển dụng công chức, viên chức, nâng ngạch công chức, thăng hạng viên chức và thực hiện chế độ hợp đồng một số loại công việc trong cơ quan hành chính nhà nước, đơn vị sự nghiệp công lập",161/2018/NĐ-CP,29/11/2018,15/01/2019,Chính phủ,Nghị định,Hết hiệu lực 01/01/2024,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2022m1_100000000.001899302PBQPPL_CVD_336803.pdf,DOWNLOADED
38,0103,"Thanh tra, kiểm tra","Luật 36/2018/QH14 Luật Phòng, chống tham nhũng",36/2018/QH14,20/11/2018,01/07/2019,Quốc hội,"Luật, Pháp lệnh",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2019m6_100000000.533424PBQPPL_CVD_36_2018_QH14_322049.pdf,DOWNLOADED
38,0281,Pháp chế,Luật giáo dục đại học sửa đổi 2018,34/2018/QH14,19/11/2018,01/07/2019,Quốc hội,"Luật, Pháp lệnh",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/3. Luat so 34_2018_QH14. Luat giao duc dai hoc sua doi 2018.pdf,DOWNLOADED
38,0088,"Tổ chức, hành chính",Luật 29/2018/QH14 Luật Bảo vệ Bí mật nhà nước,29/2018/QH14,15/11/2018,01/07/2020,Quốc hội,"Luật, Pháp lệnh",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/Luật Bảo vệ bí mật nhà nước (29.2018.QH14).pdf,DOWNLOADED
38,0082,"Công nghệ thông tin, CĐS","Ban hành Quy định về tổ chức hoạt động trang thông tin điện tử, sử dụng thư điện tử của Trường ĐHBK, ĐHĐN",2347/QĐ-ĐHBK,14/11/2018,14/11/2018,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2347 2018 QD Ban hanh QD ve TC HD trang TTDT su dung thu DT cua Truong DHBK-DHDN.PDF,DOWNLOADED
39,"ID LĨNH VỰC TÊN VĂN BẢN SỐ HIỆU NGÀY BAN HÀNH NGÀY HIỆU LỰC CƠ QUAN BAN HÀNH LOẠI TÌNH TRẠNG TẢI VỀ 0012 Công tác sinh viên Quy chế Công tác sinh viên đối với chương trình đào tạo hệ chính quy 2721/QĐ-ĐHĐN 10/08/2018 10/08/2018 Đại học Đà Nẵng Quyết định, Quy định Còn hiệu lực 0309 Thanh tra, kiểm tra Quyết định ban hành quy định về công tác kiểm tra của Bộ Giáo dục và Đào tạo 2692/QĐ-BGDĐT 26/07/2018 26/07/2018 Bộ Giáo dục và Đào tạo Quyết định, Quy định Còn hiệu lực 0092 Thanh tra, kiểm tra Luật Tố cáo 25.2018 (hiệu lực từ 01/01/2019) 25/2018/QH14 12/06/2018 01/01/2019 Quốc hội Luật, Pháp lệnh Còn hiệu lực 0093 Công nghệ thông tin, CĐS Luật 24/2018/QH14 Luật An ninh mạng 2018 24/2018/QH14 12/06/2018 01/01/2019 Quốc hội Luật, Pháp lệnh Còn hiệu lực 0255 Công nghệ thông tin, CĐS Quy định chi tiết một số điều của Luật An ninh mạng 53/2022/NĐ-VP 12/06/2018 01/01/2019 Chính phủ Nghị định Còn hiệu lực 0133 Hợp tác quốc tế Nghị định 86/2018/NĐ-CP Nghị định quy định về hợp tác, đầu tư của nước ngoài trong lĩnh vực giáo dục 86/2018/NĐ-CP 06/06/2018 01/08/2018 Chính phủ Nghị định Còn hiệu lực 0083 Tổ chức, hành chính Ban hành Quy định chức năng, nhiệm vụ của các đơn vị chức năng Trường ĐHBK, ĐHĐN 730/QĐ-ĐHBK 05/06/2018 05/06/2018 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0187 Khoa học Công nghệ Quyết định 1826/QĐ-ĐHĐN Quy định về quản lý đề tài khoa học và công nghệ cấp ĐHĐN 1826/QĐ-ĐHĐN 31/05/2018 31/05/2018 Đại học Đà Nẵng Quyết định, Quy định Còn hiệu lực 0117 Khoa học Công nghệ Nghị định 76/2018/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật chuyển giao công nghệ 76/2018/NĐ-CP 15/05/2018 01/07/2018 Chính phủ Nghị định Còn hiệu lực 0134 Khoa học Công nghệ Nghị định 70/2018/NĐ-CP Quy định việc quản lý, sử dụng tài sản được hình thành thông qua việc triển khai thực hiện nhiệm vụ khoa học và công nghệ sử dụng vốn nhà nước 70/2018/NĐ-CP 15/05/2018 15/05/2018 Chính phủ Nghị định Còn hiệu lực",ID,LĨNH VỰC,TÊN VĂN BẢN,SỐ HIỆU,NGÀY BAN HÀNH,NGÀY HIỆU LỰC,CƠ QUAN BAN HÀNH,LOẠI,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2021m9_100000000.9519709PBQPPL_CVD_70.2018.pdf,DOWNLOADED
39,ID,LĨNH VỰC,TÊN VĂN BẢN,SỐ HIỆU,NGÀY BAN HÀNH,NGÀY HIỆU LỰC,CƠ QUAN BAN HÀNH,LOẠI,TÌNH TRẠNG,,NO_PDF
39,0012,Công tác sinh viên,Quy chế Công tác sinh viên đối với chương trình đào tạo hệ chính quy,2721/QĐ-ĐHĐN,10/08/2018,10/08/2018,Đại học Đà Nẵng,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/12.Quyet%20dinh_2721_QĐ-ĐHĐN_%20BH%20Quy%20che%20Cong%20tac%20SV%20thuoc%20DHDN%20doi%20voi%20CTĐT%20dai%20hoc%20he%20chinh%20quy.PDF,DOWNLOADED
39,0309,"Thanh tra, kiểm tra",Quyết định ban hành quy định về công tác kiểm tra của Bộ Giáo dục và Đào tạo,2692/QĐ-BGDĐT,26/07/2018,26/07/2018,Bộ Giáo dục và Đào tạo,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/19. QD-BGDDT 2692. Ban hanh quy dinh ve cong tac kiem tra..pdf,DOWNLOADED
39,0092,"Thanh tra, kiểm tra",Luật Tố cáo 25.2018 (hiệu lực từ 01/01/2019),25/2018/QH14,12/06/2018,01/01/2019,Quốc hội,"Luật, Pháp lệnh",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/Luật Tố cáo 25.2018 (hieu luc tu 01012019).pdf,DOWNLOADED
39,0093,"Công nghệ thông tin, CĐS",Luật 24/2018/QH14 Luật An ninh mạng 2018,24/2018/QH14,12/06/2018,01/01/2019,Quốc hội,"Luật, Pháp lệnh",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2022m1_100000000.8251407PBQPPL_CVD_24_2018_QH14_351416.pdf,DOWNLOADED
39,0255,"Công nghệ thông tin, CĐS",Quy định chi tiết một số điều của Luật An ninh mạng,53/2022/NĐ-VP,12/06/2018,01/01/2019,Chính phủ,Nghị định,Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/Nghi dinh so 53_2022_ND-CP_Quy tiet thi hanh mot so dieu cua Luat An ninh mang.pdf,DOWNLOADED
39,0133,Hợp tác quốc tế,"Nghị định 86/2018/NĐ-CP Nghị định quy định về hợp tác, đầu tư của nước ngoài trong lĩnh vực giáo dục",86/2018/NĐ-CP,06/06/2018,01/08/2018,Chính phủ,Nghị định,Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2022m1_100000000.7852539PBQPPL_CVD_337783.pdf,DOWNLOADED
39,0083,"Tổ chức, hành chính","Ban hành Quy định chức năng, nhiệm vụ của các đơn vị chức năng Trường ĐHBK, ĐHĐN",730/QĐ-ĐHBK,05/06/2018,05/06/2018,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/730 2018 QD BH Quy dinh Chuc nang nhiem vu cua cac don vi chuc nang truc thuoc Truong DHBK.PDF,DOWNLOADED
39,0187,Khoa học Công nghệ,Quyết định 1826/QĐ-ĐHĐN Quy định về quản lý đề tài khoa học và công nghệ cấp ĐHĐN,1826/QĐ-ĐHĐN,31/05/2018,31/05/2018,Đại học Đà Nẵng,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2021m7_100000000.06932139DHDN_CVDi_1826-QD_ban_hanh_Quy_dinh_ve_quan_ly_de_tai_KHCN_cap_DHDN.pdf,DOWNLOADED
39,0117,Khoa học Công nghệ,Nghị định 76/2018/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật chuyển giao công nghệ,76/2018/NĐ-CP,15/05/2018,01/07/2018,Chính phủ,Nghị định,Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2021m9_100000000.533424PBQPPL_CVD_76.2018.pdf,DOWNLOADED
39,0134,Khoa học Công nghệ,"Nghị định 70/2018/NĐ-CP Quy định việc quản lý, sử dụng tài sản được hình thành thông qua việc triển khai thực hiện nhiệm vụ khoa học và công nghệ sử dụng vốn nhà nước",70/2018/NĐ-CP,15/05/2018,15/05/2018,Chính phủ,Nghị định,Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2021m9_100000000.9519709PBQPPL_CVD_70.2018.pdf,DOWNLOADED
40,"ID LĨNH VỰC TÊN VĂN BẢN SỐ HIỆU NGÀY BAN HÀNH NGÀY HIỆU LỰC CƠ QUAN BAN HÀNH LOẠI TÌNH TRẠNG TẢI VỀ 0031 Pháp chế Quy định soạn thảo và ban hành văn bản quy phạm nội bộ Trường Đại học Bách khoa, Đại học Đà Nẵng 542/QĐ-ĐHBK 08/05/2018 08/05/2018 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0085 Cơ sở vật chất, xây dựng Ban hành Quy định quản lý và sử dụng tài sản công tại ĐHĐN 1425/QĐ-ĐHĐN 26/04/2018 26/04/2018 Đại học Đà Nẵng Quyết định, Quy định Còn hiệu lực 0025 Tổ chức, hành chính Quy trình ban hành văn bản tại Trường Đại học Bách khoa, Đại học Đà Nẵng 447/QĐ-ĐHBK 24/04/2018 24/04/2018 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0023 Tổ chức, hành chính Quy trình tiếp nhận và xử lý văn bản đến 448/QĐ-ĐHBK 24/04/2018 24/04/2018 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0127 Tổ chức, hành chính Quyết định 1219/QĐ-ĐHĐN Chiến lược phát triển Đại học Đà Nẵng đến năm 2025 và tầm nhìn đến năm 2035 1219/QĐ-ĐHĐN 17/04/2018 17/04/2018 Đại học Đà Nẵng Quyết định, Quy định Còn hiệu lực 0188 Khoa học Công nghệ Quyết định 1214/QĐ-ĐHĐN Quy chế xét tặng Giải thưởng ""Công trình khoa học tiêu biểu của Đại học Đà Nắng"" 1214/QĐ-ĐHĐN 17/04/2018 17/04/2018 Đại học Đà Nẵng Quyết định, Quy định Còn hiệu lực 0189 Khoa học Công nghệ Thông tư 09/2018/TT-BGDĐT Quy định về quản lý chương trình khoa học và công nghệ cấp bộ của Bộ Giáo dục và Đào tạo 09/2018/TT-BGDĐT 30/03/2018 15/05/2018 Bộ Giáo dục và Đào tạo Thông tư Còn hiệu lực 0084 Tổ chức, hành chính Ban hành mẫu logo của Trường ĐHBK, ĐHĐN 334/QĐ-ĐHBK 30/03/2018 30/03/2018 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0191 Tổ chức, hành chính Ban hành Quy chế thực hiện công khai đối với cơ sở giáo dục và đào tạo thuộc hệ thống giáo dục quốc dân 36/2017/TT-BGDĐT 28/12/2017 13/02/2018 Bộ Giáo dục và Đào tạo Thông tư Còn hiệu lực 0051 Học liệu, truyền thông Quy chế quản lý, khai thác, sử dụng thông tin, tài liệu tại Trung tâm Học liệu và Truyền thông, Trường Đại học Bách khoa, Đại học Đà Nẵng 905/QĐ-ĐHBK 31/08/2017 31/08/2017 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực",ID,LĨNH VỰC,TÊN VĂN BẢN,SỐ HIỆU,NGÀY BAN HÀNH,NGÀY HIỆU LỰC,CƠ QUAN BAN HÀNH,LOẠI,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/24_TTHL_Quy%20che%20QL%2C%20khai%20thac%2C%20su%20dung%20TT%2C%20TL%20tai%20TTHL%26TT%20Truong%20DHBK-DHDN%20(kem%20QD%20905).PDF,DOWNLOADED
